Date,Close
05/12/2011,80.93
05/13/2011,80.78
05/16/2011,80.77
05/17/2011,81.42
05/18/2011,81.75
05/19/2011,81.6
05/20/2011,81.69
05/23/2011,81.93
05/24/2011,81.9
05/25/2011,81.99
05/26/2011,81.34
05/27/2011,80.77
05/30/2011,80.94
05/31/2011,81.52
06/01/2011,80.9
06/02/2011,80.89
06/03/2011,80.26
06/06/2011,80.1
06/07/2011,80.06
06/08/2011,79.93
06/09/2011,80.29
06/10/2011,80.31
06/13/2011,80.21
06/14/2011,80.42
06/15/2011,81.03
06/16/2011,80.6
06/17/2011,80.04
06/20/2011,80.26
06/21/2011,80.26
06/22/2011,80.29
06/23/2011,80.53
06/24/2011,80.41
06/27/2011,80.88
06/28/2011,81.1
06/29/2011,80.74
06/30/2011,80.52
07/01/2011,80.83
07/04/2011,80.76
07/05/2011,81.07
07/06/2011,80.92
07/07/2011,81.22
07/08/2011,80.62
07/11/2011,80.21
07/12/2011,78.73
07/13/2011,79
07/14/2011,79.15
07/15/2011,79.11
07/18/2011,79.04
07/19/2011,79.1
07/20/2011,78.79
07/21/2011,78.42
07/22/2011,78.52
07/25/2011,78.28
07/26/2011,77.9
07/27/2011,77.97
07/28/2011,77.75
07/29/2011,76.73
08/01/2011,77.24
08/02/2011,77.06
08/03/2011,77.04
08/04/2011,79.06
08/05/2011,78.38
08/08/2011,77.73
08/09/2011,77.08
08/10/2011,76.9
08/11/2011,76.83
